,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
K,0.0155820114488293,0.00729324541339404,0.010573866977248,0.00907056627703264,0.0160416828102236,0.00685330940166581,0.0113664486452399,0.00861148283917315,0.0195405689626576,0.00949976227009522,0,0.0074214376618168,0.00870459557670629,0.0119175385288525,0.00825041385709133,0.0072803344587832,0.0153208367679181,0.00742698066870774,0.0130094334399898,0.0146917533376832
L,0.0171507934315507,0.0064951276213511,0.00678041223018176,0.00917155908871768,0.0193618110893556,0.00914517052882324,0.0127596770590132,0.0112756212411369,0.0284261144287395,0.0127202798026582,0.0074214376618168,0,0.0065211057016529,0.0136500096917881,0.00687785642132913,0.00634724675810177,0.0165260655056678,0.00818671388000144,0.0160156223576337,0.0186422677321234
M,0.0187233974477235,0.0083624365651406,0.00842424338532886,0.00831783723938544,0.0172581094824049,0.00998543256633985,0.0151258550130096,0.0134847533345752,0.0237144616159882,0.0157068532636453,0.00870459557670629,0.0065211057016529,0,0.0167526023633065,0.00802483248178204,0.0071996557573529,0.0169512803044649,0.00923044986930802,0.0165140956899767,0.0184172353486312
N,0.00635991564312249,0.0102713043131658,0.0184872314128879,0.014090034905179,0.00963149864054751,0.0101854421615381,0.00638984941274314,0.00893359016364729,0.0100622341329933,0.00757094149231822,0.0119175385288525,0.0136500096917881,0.0167526023633065,0,0.0101774589103848,0.011121074232286,0.00551328279941921,0.0121634155065591,0.00667992013509833,0.00533552034290651
O,0.0127158740529076,0.00619678162641315,0.00767957886391188,0.00919133500562776,0.0154684601089123,0.00804127310865093,0.00953588880393239,0.00959748072666538,0.0191845768416896,0.0104071960696822,0.00825041385709133,0.00687785642132913,0.00802483248178204,0.0101774589103848,0,0.00573058584591831,0.0117057637037157,0.0074966252360573,0.0110577915817045,0.0117232369033267
P,0.0140784582334758,0.00666093911782215,0.00742414375464794,0.0089284420673056,0.0166875158634302,0.00724063107335435,0.0108877001520967,0.011370006245773,0.022440960300319,0.0114658160078413,0.0072803344587832,0.00634724675810177,0.0071996557573529,0.011121074232286,0.00573058584591831,0,0.0143032633406077,0.00705676408033301,0.0128649343243934,0.014668943582272
Q,0.00809469248633271,0.0117835743823538,0.0184688661709553,0.013690320535325,0.0108925149504243,0.0125454657501324,0.00798122387056908,0.0123612806056638,0.0088305673576663,0.0107058153160022,0.0153208367679181,0.0165260655056678,0.0169512803044649,0.00551328279941921,0.0117057637037157,0.0143032633406077,0,0.0131427676578502,0.00648624166331165,0.0071098119174121
R,0.0146953484928398,0.00702569292897918,0.00903847222156675,0.00721904336737028,0.0160923465345993,0.0064081805644686,0.0100706031981345,0.0103555478360092,0.0192465149033838,0.00988026364674426,0.00742698066870774,0.00818671388000144,0.00923044986930802,0.0121634155065591,0.0074966252360573,0.00705676408033301,0.0131427676578502,0,0.0109508276967582,0.0135522569661161
S,0.00657622057227847,0.0110149173126731,0.0189559918797839,0.0143403969201724,0.0104043397759771,0.00877895901980361,0.00619372476760813,0.009452654011452,0.00857413927099941,0.00770280714694674,0.0130094334399898,0.0160156223576337,0.0165140956899767,0.00667992013509833,0.0110577915817045,0.0128649343243934,0.00648624166331165,0.0109508276967582,0,0.00631932575549671
T,0.00820929317671819,0.0110699653673348,0.0211895529238675,0.0139056656751154,0.00889673642231206,0.0112590786234428,0.00835143361878931,0.0107993151157036,0.00748448175611624,0.00850930345762687,0.0146917533376832,0.0186422677321234,0.0184172353486312,0.00533552034290651,0.0117232369033267,0.014668943582272,0.0071098119174121,0.0135522569661161,0.00631932575549671,0
