,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
K,0.0147211349942924,0.00694673950484129,0.0100949536252115,0.00858532560690489,0.0139359320783813,0.00615242179794567,0.0108603111167173,0.00837593588228314,0.0202181874673513,0.00961261065664797,0,0.00748317619615546,0.0083092291221724,0.0121535192506238,0.00743343567550049,0.0076419887629236,0.0165384426899775,0.00759127388492382,0.0117113716416954,0.0145692865081262
L,0.0192249175490859,0.00646298025883145,0.00643577656284422,0.010015858059286,0.019554579810954,0.00895297161951958,0.0131429872410972,0.0108501182758017,0.0290176018937854,0.0136341272106198,0.00748317619615546,0,0.00709389306445892,0.0151148278214881,0.00638348729863125,0.00767081311476285,0.0195671900369299,0.0080035860536597,0.0157218604133848,0.0196478245081615
M,0.019042318436329,0.00746369538986555,0.0075544564345954,0.00804542743600457,0.0159905318132588,0.00910868548295941,0.0143950950115955,0.0119888167395784,0.0239528337882209,0.0157357674812505,0.0083092291221724,0.00709389306445892,0,0.0189270264296146,0.00741245048803639,0.00800486257169577,0.0198824546602956,0.00849162949341953,0.0155911061000022,0.0184379858742336
N,0.00635204422884368,0.01152677996885,0.0201491199315071,0.0160776658085698,0.00931587918539642,0.010326288631845,0.00555245559873614,0.00904253365967155,0.0120446578592095,0.00793183216735986,0.0121535192506238,0.0151148278214881,0.0189270264296146,0,0.0113651236164764,0.0121310781099184,0.00605831634755016,0.0124335680886744,0.00685089404445742,0.00568736825955806
O,0.0133713466524322,0.00605061775302467,0.0074114294375524,0.00972192268427003,0.0158271493716885,0.00744723586910436,0.00961495428033144,0.00917047956400505,0.0231908988043611,0.0111964060348892,0.00743343567550049,0.00638348729863125,0.00741245048803639,0.0113651236164764,0,0.00567213333066877,0.016153500844743,0.00783190962612328,0.0121458373812318,0.0139680393466938
P,0.0149109587245193,0.00676440916894405,0.0079685725624318,0.00981543766328201,0.0164160595277553,0.00725195208795763,0.0102755555102156,0.0101349396246082,0.026136558922547,0.0122212196617935,0.0076419887629236,0.00767081311476285,0.00800486257169577,0.0121310781099184,0.00567213333066877,0,0.0165179148009563,0.00748844753801981,0.0124564038041486,0.0153788769667435
Q,0.00969578074227882,0.0164889347591263,0.0234921504275695,0.0153658080040052,0.011642153784212,0.013592639047928,0.00981821364434271,0.0138377140203496,0.0100001137132662,0.0129878179042312,0.0165384426899775,0.0195671900369299,0.0198824546602956,0.00605831634755016,0.016153500844743,0.0165179148009563,0,0.0153768351696655,0.00660917375767323,0.00873494973243242
R,0.0144046749381604,0.0074508406171572,0.00901895406105168,0.00771668976057939,0.0153564364385492,0.00661367283481819,0.00994982653226669,0.00954819618648642,0.0192707828921762,0.0107089659731393,0.00759127388492382,0.0080035860536597,0.00849162949341953,0.0124335680886744,0.00783190962612328,0.00748844753801981,0.0153768351696655,0,0.0113035377650978,0.0144706358874761
S,0.00691536795013305,0.0111703490410681,0.018743658469336,0.0142741161688574,0.00918253100608414,0.00866074395570121,0.00606390055673761,0.00822846072256364,0.0099951616388424,0.00834581378812768,0.0117113716416954,0.0157218604133848,0.0155911061000022,0.00685089404445742,0.0121458373812318,0.0124564038041486,0.00660917375767323,0.0113035377650978,0,0.00579855833891012
T,0.00714260269096541,0.0122708827131103,0.0219828484177941,0.0159885984344778,0.00966673229921918,0.0111466545666521,0.00779946153928524,0.0103107507018743,0.00805415518427127,0.0093631341561562,0.0145692865081262,0.0196478245081615,0.0184379858742336,0.00568736825955806,0.0139680393466938,0.0153788769667435,0.00873494973243242,0.0144706358874761,0.00579855833891012,0
