,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
K,0.0157324697537856,0.00680904491682548,0.00926951517935813,0.00884965353401465,0.0163435158892405,0.00631175092202418,0.0112433989511531,0.00791104789083617,0.0209241630757713,0.0100858515072193,0,0.00707900800892419,0.00878831489520629,0.0135627014184834,0.00726538879178856,0.00797068648366641,0.0164269761927402,0.00695424109030832,0.0120349719518111,0.0155745919787355
L,0.0177206017538963,0.00612619046703552,0.00744687075950058,0.00905622815771366,0.0191548202058217,0.00872574165262143,0.0124620253750017,0.0100037900961241,0.0279930607848057,0.0137019921804886,0.00707900800892419,0,0.00713024655767172,0.0149205560481215,0.00595257094528186,0.00709135935217021,0.0163970170835312,0.00817189987322727,0.0150807393582514,0.0187689300628043
M,0.019589348777691,0.00815183239500235,0.0082570537514824,0.00783937696749254,0.0168802662895927,0.0101694362217498,0.0143170387795063,0.0124250499167995,0.0250673572609509,0.0166364402956731,0.00878831489520629,0.00713024655767172,0,0.0182039376237059,0.00771138190488044,0.00860833954459638,0.0179859271679135,0.00939001600366158,0.0157228395859721,0.0186215086581038
N,0.00595373202713442,0.00986140568162003,0.0199897949310696,0.0156540968803494,0.00962766056316982,0.0105367855466642,0.00580848263183109,0.00856664708152664,0.0105236710904916,0.00741768876180683,0.0135627014184834,0.0149205560481215,0.0182039376237059,0,0.0105768391345693,0.0139513432348081,0.00610720367454272,0.0122993088186291,0.00625405045009928,0.00535968498463138
O,0.0132530733631495,0.00568310611464484,0.00705133522992253,0.0102012631183569,0.015313102589761,0.0079786414527979,0.00964245638686124,0.00845237296430988,0.0210687895093248,0.0104971547246734,0.00726538879178856,0.00595257094528186,0.00771138190488044,0.0105768391345693,0,0.00564413603664974,0.0133837412201281,0.00748420541577787,0.0113756528761351,0.0139743007738064
P,0.0156144736312594,0.00693171563401194,0.00775871766239095,0.00959116503250014,0.0178796869312942,0.0081080818412812,0.0124845818828022,0.0106951638022431,0.0243801827538995,0.0146606047655769,0.00797068648366641,0.00709135935217021,0.00860833954459638,0.0139513432348081,0.00564413603664974,0,0.0158657894837976,0.00817556601208793,0.013257175534767,0.0156930457727058
Q,0.00903441439467895,0.0118709220141592,0.0191844200006043,0.0146617060416543,0.0109541026817755,0.0141602660908253,0.00784835392521694,0.0125040440276597,0.00984842787841285,0.0123935916702519,0.0164269761927402,0.0163970170835312,0.0179859271679135,0.00610720367454272,0.0133837412201281,0.0158657894837976,0,0.0140223404566067,0.0072664179950934,0.00739706522050365
R,0.0150036083366528,0.00716123338446503,0.00959751150726038,0.00761983957836499,0.0147021789346795,0.00626123220947635,0.010072385249195,0.00834841269307001,0.0194607327423669,0.00996396911811131,0.00695424109030832,0.00817189987322727,0.00939001600366158,0.0122993088186291,0.00748420541577787,0.00817556601208793,0.0140223404566067,0,0.0108075942473021,0.0139164562191387
S,0.00716919972915016,0.00992017533397734,0.0180870021802137,0.0142585317173734,0.00909568997647148,0.00898342462663513,0.00612272568022465,0.00813637127506959,0.00872345265929819,0.00782566435660933,0.0120349719518111,0.0150807393582514,0.0157228395859721,0.00625405045009928,0.0113756528761351,0.013257175534767,0.0072664179950934,0.0108075942473021,0,0.00490398436839468
T,0.00718291395181805,0.0115338751891544,0.02185118360064,0.0155457446750084,0.00853185676820092,0.0117578506190916,0.00791074656428054,0.00984588574633784,0.00789158571467075,0.00872930331453685,0.0155745919787355,0.0187689300628043,0.0186215086581038,0.00535968498463138,0.0139743007738064,0.0156930457727058,0.00739706522050365,0.0139164562191387,0.00490398436839468,0
