,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
K,0.014100465904712,0.00705728152182563,0.00981768541894623,0.00798640555555148,0.0142813632927562,0.00630589696464464,0.0110687439094688,0.00834360297708018,0.0204125735896457,0.0099394569426662,0,0.0071487546679806,0.00749800542852824,0.0127502175779775,0.00761252386429074,0.00700540856219103,0.0151148977733631,0.00723342204210962,0.0124733748299415,0.013835081868037
L,0.0166468714635772,0.00617721287612848,0.00686644864242562,0.00873506205659355,0.0197988992128787,0.00874452673750469,0.0126267644475718,0.0101059862933921,0.0301110591841225,0.0124429535374019,0.0071487546679806,0,0.00687384906634518,0.0154462397420266,0.00570593460719909,0.00606819564703411,0.0175423506495246,0.00828873945306926,0.0167976426893065,0.0184924781164202
M,0.0181789294869093,0.00759845838771469,0.00773725085525857,0.00785068612943225,0.0166353118110232,0.00920849591661619,0.0142932690415361,0.0113815691360342,0.0250254667288569,0.0150770850324155,0.00749800542852824,0.00687384906634518,0,0.0179203405675572,0.00745878793749676,0.00633613236519942,0.0169988180913187,0.00810738553583941,0.0162716635212777,0.0172233417849646
N,0.00538659479361836,0.0111501196134417,0.0219628918314022,0.0136560827576027,0.0093188621094809,0.0102330079548914,0.00592154118118422,0.00803039136435725,0.0117365637868539,0.00790984751266044,0.0127502175779775,0.0154462397420266,0.0179203405675572,0,0.0123719592103767,0.0136282591929207,0.00600965058689226,0.0119121776118705,0.00595249143301258,0.00468935990402821
O,0.0131719001515088,0.00615157357460547,0.00690194431489592,0.00978040151248115,0.0162537487907264,0.00839865075845608,0.0106504611469825,0.00849779739586445,0.0265959528712481,0.0120459265945261,0.00761252386429074,0.00570593460719909,0.00745878793749676,0.0123719592103767,0,0.00518948021865493,0.0158893571983999,0.00771309925880849,0.0133659417183667,0.0149490066660338
P,0.0151426645139891,0.0062635794926333,0.00769045373604614,0.00849397839206054,0.0159027396470099,0.0075346729895377,0.0115920280150676,0.00947932382551312,0.0243660439747268,0.0122589791578666,0.00700540856219103,0.00606819564703411,0.00633613236519942,0.0136282591929207,0.00518948021865493,0,0.0152365467672982,0.00773490107530631,0.0130284855245477,0.014047849628055
Q,0.00800044784988883,0.0133498429207922,0.0211372866994146,0.0133258788146017,0.0101225786392459,0.0121402829785748,0.00846438012033029,0.0109993536798724,0.00967949214813002,0.0126767037224456,0.0151148977733631,0.0175423506495246,0.0169988180913187,0.00600965058689226,0.0158893571983999,0.0152365467672982,0,0.0135865737933107,0.00631520670519534,0.00754059324755845
R,0.0131396446889454,0.00668955238565124,0.00938245589840954,0.00692752246059556,0.0145543809327463,0.00639132091386402,0.010313753662504,0.00847450724867591,0.0182667219079485,0.0099972182832125,0.00723342204210962,0.00828873945306926,0.00810738553583941,0.0119121776118705,0.00771309925880849,0.00773490107530631,0.0135865737933107,0,0.0114839772612735,0.012946566697391
S,0.00667052202381563,0.0114996557491964,0.0206133308909405,0.0127642463189813,0.00906261804342953,0.00838277007924884,0.00625093843501491,0.00790125577955707,0.0086515598630445,0.00804960619850234,0.0124733748299415,0.0167976426893065,0.0162716635212777,0.00595249143301258,0.0133659417183667,0.0130284855245477,0.00631520670519534,0.0114839772612735,0,0.00482124008867243
T,0.00728666267324504,0.0115963228242193,0.0221200005083519,0.0126301687572731,0.00860561119304805,0.0100836529860248,0.00740635832510258,0.00894161369394188,0.00778780527151308,0.00926643400338413,0.013835081868037,0.0184924781164202,0.0172233417849646,0.00468935990402821,0.0149490066660338,0.014047849628055,0.00754059324755845,0.012946566697391,0.00482124008867243,0
